0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1964,0.00560081466395112,0.003564154786150713,0.0025458248472505093,0.006619144602851324,0.0025458248472505093,0.006619144602851324,0.0010183299389002036,0.003564154786150713,0.003564154786150713,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0025458248472505093,0.0005091649694501018,0.0010183299389002036,0.0015274949083503055,0.0,0.007128309572301426,0.009164969450101833,0.00560081466395112,0.003564154786150713,0.0005091649694501018,0.0025458248472505093,0.0,0.0005091649694501018,0.0,0.08044806517311609,0.015784114052953158,0.017820773930753563,0.035641547861507125,0.11405295315682282,0.022912423625254582,0.024439918533604887,0.03309572301425662,0.059063136456211814,0.0010183299389002036,0.0050916496945010185,0.031059063136456212,0.019348268839103868,0.06619144602851323,0.07230142566191446,0.015784114052953158,0.0025458248472505093,0.056517311608961306,0.038696537678207736,0.0845213849287169,0.0269857433808554,0.012219959266802444,0.015274949083503055,0.0050916496945010185,0.014256619144602852,0.0
784,0.00510204081632653,0.002551020408163265,0.00510204081632653,0.002551020408163265,0.003826530612244898,0.0,0.0012755102040816326,0.0,0.008928571428571428,0.0,0.0,0.0,0.007653061224489796,0.002551020408163265,0.00510204081632653,0.002551020408163265,0.0012755102040816326,0.003826530612244898,0.006377551020408163,0.00510204081632653,0.003826530612244898,0.0,0.0012755102040816326,0.0,0.0012755102040816326,0.0,0.07397959183673469,0.02423469387755102,0.026785714285714284,0.017857142857142856,0.10841836734693877,0.01403061224489796,0.01913265306122449,0.03443877551020408,0.05357142857142857,0.00510204081632653,0.015306122448979591,0.03443877551020408,0.02295918367346939,0.05994897959183673,0.06377551020408163,0.021683673469387755,0.0012755102040816326,0.05612244897959184,0.04846938775510204,0.08801020408163265,0.029336734693877552,0.006377551020408163,0.011479591836734694,0.003826530612244898,0.01403061224489796,0.0012755102040816326
342,0.0,0.0,0.0,0.011695906432748537,0.0,0.008771929824561403,0.0029239766081871343,0.0,0.005847953216374269,0.0,0.0,0.0029239766081871343,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.014619883040935672,0.02046783625730994,0.0029239766081871343,0.0029239766081871343,0.0,0.0029239766081871343,0.0,0.0,0.0,0.07894736842105263,0.014619883040935672,0.011695906432748537,0.017543859649122806,0.1111111111111111,0.008771929824561403,0.014619883040935672,0.06140350877192982,0.06725146198830409,0.0,0.005847953216374269,0.02631578947368421,0.008771929824561403,0.06140350877192982,0.049707602339181284,0.023391812865497075,0.005847953216374269,0.049707602339181284,0.08771929824561403,0.1023391812865497,0.011695906432748537,0.0,0.02046783625730994,0.0,0.017543859649122806,0.0
228,0.0,0.008771929824561403,0.0,0.013157894736842105,0.0,0.008771929824561403,0.0,0.0,0.0043859649122807015,0.0,0.0,0.021929824561403508,0.008771929824561403,0.0,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.03070175438596491,0.008771929824561403,0.0043859649122807015,0.0,0.0,0.0,0.0043859649122807015,0.0,0.05701754385964912,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.09649122807017543,0.013157894736842105,0.0043859649122807015,0.04824561403508772,0.039473684210526314,0.0,0.008771929824561403,0.013157894736842105,0.021929824561403508,0.04824561403508772,0.08333333333333333,0.013157894736842105,0.0,0.07017543859649122,0.07017543859649122,0.06578947368421052,0.043859649122807015,0.0043859649122807015,0.013157894736842105,0.008771929824561403,0.017543859649122806,0.0
331,0.00906344410876133,0.00906344410876133,0.0030211480362537764,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0030211480362537764,0.0,0.00906344410876133,0.0,0.0,0.0030211480362537764,0.00906344410876133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634441087613293,0.021148036253776436,0.02416918429003021,0.03323262839879154,0.11178247734138973,0.015105740181268883,0.012084592145015106,0.03323262839879154,0.06042296072507553,0.0,0.006042296072507553,0.0513595166163142,0.02416918429003021,0.06042296072507553,0.07854984894259819,0.027190332326283987,0.0,0.06042296072507553,0.04833836858006042,0.07854984894259819,0.02416918429003021,0.0030211480362537764,0.021148036253776436,0.00906344410876133,0.021148036253776436,0.0
977,0.00511770726714432,0.0040941658137154556,0.0040941658137154556,0.008188331627430911,0.0030706243602865915,0.0,0.0020470829068577278,0.0030706243602865915,0.014329580348004094,0.0020470829068577278,0.0,0.0020470829068577278,0.0040941658137154556,0.0020470829068577278,0.006141248720573183,0.00511770726714432,0.0010235414534288639,0.0040941658137154556,0.011258955987717503,0.01330603889457523,0.0030706243602865915,0.0,0.0,0.0,0.0,0.0,0.06345957011258956,0.0255885363357216,0.021494370522006142,0.0255885363357216,0.10951893551688843,0.008188331627430911,0.016376663254861822,0.037871033776867964,0.0593654042988741,0.0020470829068577278,0.015353121801432957,0.0368474923234391,0.012282497441146366,0.06653019447287616,0.0767656090071648,0.01330603889457523,0.0,0.042988741044012284,0.06345957011258956,0.08393039918116683,0.02661207778915046,0.009211873080859774,0.016376663254861822,0.0040941658137154556,0.014329580348004094,0.0
961,0.004162330905306972,0.002081165452653486,0.003121748178980229,0.0,0.001040582726326743,0.006243496357960458,0.0,0.004162330905306972,0.005202913631633715,0.0,0.003121748178980229,0.0,0.003121748178980229,0.003121748178980229,0.003121748178980229,0.001040582726326743,0.0,0.008324661810613945,0.005202913631633715,0.007284079084287201,0.001040582726326743,0.0,0.004162330905306972,0.0,0.0,0.0,0.07596253902185224,0.01040582726326743,0.023933402705515087,0.02497398543184183,0.10509885535900104,0.006243496357960458,0.014568158168574402,0.055150884495317375,0.045785639958376693,0.002081165452653486,0.007284079084287201,0.022892819979188347,0.02081165452653486,0.06347554630593132,0.060353798126951096,0.01768990634755463,0.0,0.04994797086368366,0.06867845993756504,0.10613943808532779,0.023933402705515087,0.005202913631633715,0.011446409989594173,0.0,0.02081165452653486,0.0
2693,0.0014853323431117712,0.0007426661715558856,0.0,0.0007426661715558856,0.0014853323431117712,0.0003713330857779428,0.0007426661715558856,0.0007426661715558856,0.0022279985146676567,0.0011139992573338284,0.0003713330857779428,0.0003713330857779428,0.0007426661715558856,0.0003713330857779428,0.0003713330857779428,0.0,0.0,0.0014853323431117712,0.0033419977720014855,0.0033419977720014855,0.0003713330857779428,0.0007426661715558856,0.0,0.0,0.0022279985146676567,0.0,0.06869662086891942,0.01968065354623097,0.037875974749350165,0.037875974749350165,0.1188265874489417,0.0207946528035648,0.015224656516895656,0.038989974006684,0.07315261789825474,0.0011139992573338284,0.004084663943557371,0.04901596732268845,0.02265131823245451,0.06646862235425176,0.07649461567025621,0.02376531748978834,0.0003713330857779428,0.05904196063869291,0.06386929075380617,0.08392127738581508,0.036019309320460456,0.011511325659116228,0.010025993316004456,0.001856665428889714,0.016338655774229483,0.0025993316004456
4511,0.006872090445577478,0.002881844380403458,0.007980492130348038,0.002881844380403458,0.002660164043449346,0.003768565728219907,0.001330082021724673,0.00022168033695411216,0.002660164043449346,0.002438483706495234,0.0015517623586787852,0.002438483706495234,0.005985369097761028,0.00509864774994458,0.0022168033695411215,0.006872090445577478,0.00022168033695411216,0.0033252050543116827,0.006428729771669253,0.008645533141210375,0.00022168033695411216,0.002881844380403458,0.003768565728219907,0.0,0.00022168033695411216,0.00022168033695411216,0.07049434715140768,0.01019729549988916,0.03170028818443804,0.03059188649966748,0.10152959432498337,0.01330082021724673,0.014852582575925515,0.025936599423631124,0.06273553535801374,0.0008867213478164486,0.010640656173797385,0.041232542673464864,0.02349811571713589,0.055863444912436264,0.0747062735535358,0.02859676346708047,0.002660164043449346,0.05763688760806916,0.07559299490135225,0.069164265129683,0.02859676346708047,0.007537131456439814,0.020172910662824207,0.005763688760806916,0.01440922190201729,0.0017734426956328973
