0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
85,0.023529411764705882,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.09411764705882353,0.09411764705882353,0.0,0.011764705882352941,0.11764705882352941,0.058823529411764705,0.12941176470588237,0.0,0.2,0.023529411764705882,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0012523481527864746,0.0,0.0,0.005635566687539136,0.0,0.0,0.0,0.005009392611145898,0.005009392611145898,0.0,0.0006261740763932373,0.006261740763932373,0.0031308703819661866,0.0068879148403256105,0.0,0.010644959298685034,0.0012523481527864746,0.0,0.0006261740763932373,0.0,0.0,0.0,0.0006261740763932373,0.0,0.0006261740763932373,0.0,0.0,0.0,0.0,0.001878522229179712,0.0,0.0,0.006993006993006993,0.0,0.0,0.03146853146853147,0.0,0.0,0.0,0.027972027972027972,0.027972027972027972,0.0,0.0034965034965034965,0.03496503496503497,0.017482517482517484,0.038461538461538464,0.0,0.05944055944055944,0.006993006993006993,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.01048951048951049,0.0,0.0
185,0.010810810810810811,0.07027027027027027,0.0,0.0,0.0,0.0,0.016216216216216217,0.03783783783783784,0.03783783783783784,0.0,0.005405405405405406,0.24864864864864866,0.03783783783783784,0.2648648648648649,0.0,0.12432432432432433,0.010810810810810811,0.0,0.005405405405405406,0.005405405405405406,0.021621621621621623,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.00038774718883288094,0.002520356727413726,0.0,0.0,0.0,0.0,0.0005816207832493214,0.0013571151609150834,0.0013571151609150834,0.0,0.00019387359441644047,0.008918185343156262,0.0013571151609150834,0.009499806126405583,0.0,0.004459092671578131,0.00038774718883288094,0.0,0.00019387359441644047,0.00019387359441644047,0.0007754943776657619,0.0,0.00019387359441644047,0.0,0.00019387359441644047,0.0,0.0,0.0,0.0,0.0029081039162466072,0.0,0.0,0.0020639834881320948,0.013415892672858616,0.0,0.0,0.0,0.0,0.0030959752321981426,0.007223942208462332,0.007223942208462332,0.0,0.0010319917440660474,0.047471620227038186,0.007223942208462332,0.05056759545923633,0.0,0.023735810113519093,0.0020639834881320948,0.0,0.0010319917440660474,0.0010319917440660474,0.0041279669762641896,0.0,0.0010319917440660474,0.0,0.0010319917440660474,0.0,0.0,0.0,0.0,0.015479876160990712,0.0,0.0
490,0.04693877551020408,0.08163265306122448,0.0,0.006122448979591836,0.0020408163265306124,0.004081632653061225,0.018367346938775512,0.030612244897959183,0.02857142857142857,0.004081632653061225,0.01020408163265306,0.17755102040816326,0.024489795918367346,0.2,0.0,0.15918367346938775,0.05918367346938776,0.0020408163265306124,0.0020408163265306124,0.0,0.030612244897959183,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.026530612244897958,0.0020408163265306124,0.026530612244897958,0.0,0.002343829613777642,0.0040762254152654645,0.0,0.0003057169061449098,0.00010190563538163661,0.00020381127076327322,0.0009171507184347294,0.001528584530724549,0.0014266788953429125,0.00020381127076327322,0.0005095281769081831,0.008865790278202385,0.0012228676245796392,0.009986752267400388,0.0,0.007948639559767655,0.0029552634260674613,0.00010190563538163661,0.00010190563538163661,0.0,0.001528584530724549,0.0,0.0007133394476714562,0.0,0.0007133394476714562,0.0,0.0,0.0,0.0013247732599612758,0.00010190563538163661,0.0013247732599612758,0.0,0.011047070124879923,0.01921229586935639,0.0,0.001440922190201729,0.0004803073967339097,0.0009606147934678194,0.004322766570605188,0.007204610951008645,0.0067243035542747355,0.0009606147934678194,0.0024015369836695487,0.04178674351585014,0.005763688760806916,0.04707012487992315,0.0,0.037463976945244955,0.013928914505283382,0.0004803073967339097,0.0004803073967339097,0.0,0.007204610951008645,0.0,0.0033621517771373678,0.0,0.0033621517771373678,0.0,0.0,0.0,0.006243996157540826,0.0004803073967339097,0.006243996157540826,0.0
417,0.007194244604316547,0.004796163069544364,0.0,0.0,0.0,0.0,0.014388489208633094,0.04316546762589928,0.045563549160671464,0.38369304556354916,0.0,0.0671462829736211,0.21342925659472423,0.05755395683453238,0.0,0.11990407673860912,0.007194244604316547,0.0,0.014388489208633094,0.002398081534772182,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010932944606413995,0.0007288629737609329,0.0,0.0,0.0,0.0,0.002186588921282799,0.006559766763848397,0.006924198250728863,0.05830903790087463,0.0,0.01020408163265306,0.032434402332361514,0.008746355685131196,0.0,0.018221574344023325,0.0010932944606413995,0.0,0.002186588921282799,0.00036443148688046647,0.0,0.0,0.0010932944606413995,0.0,0.0010932944606413995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005940594059405941,0.0039603960396039604,0.0,0.0,0.0,0.0,0.011881188118811881,0.03564356435643564,0.03762376237623762,0.31683168316831684,0.0,0.055445544554455446,0.17623762376237623,0.047524752475247525,0.0,0.09900990099009901,0.005940594059405941,0.0,0.011881188118811881,0.0019801980198019802,0.0,0.0,0.005940594059405941,0.0,0.005940594059405941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086,0.031893875246965846,0.01735817104149026,0.013688964154671182,0.26051368896415467,0.08622636184024837,0.007761783799040361,0.004515946937623483,0.04572396274343776,0.005080440304826418,0.008044030482641828,0.0071972904318374255,0.012559977420265312,0.03288173863957099,0.0031047135196161446,0.0,0.01693480101608806,0.015523567598080722,0.008890770533446233,0.007479537115438893,0.36522720858029917,0.01143099068585944,0.009737510584250635,0.003386960203217612,0.0,0.0023990968106124754,0.011995484053062376,0.0005644933672029354,0.00014112334180073385,0.0,0.0009878633926051368,0.0011289867344058708,0.001693480101608806,0.02642965735001754,0.014384282540053795,0.011343702490936733,0.21588118348731142,0.07145363115425096,0.006431996257747632,0.0037422523681440766,0.03789030522745878,0.0042100339141620865,0.0066658870307566365,0.005964214711729622,0.010408139398900713,0.027248275055549057,0.0025727985030990527,0.0,0.014033446380540288,0.012863992515495264,0.007367559349783651,0.0061981054847386275,0.30265466027365223,0.009472576306864695,0.008069231668810666,0.0028066892761080577,0.0,0.0019880715705765406,0.009940357852882704,0.0004677815460180096,0.0001169453865045024,0.0,0.0008186177055315168,0.0009355630920360191,0.0014033446380540288,0.06596614127262113,0.03590192644483362,0.028312901342673672,0.5388207822533567,0.1783420899007589,0.016053706946876824,0.009340338587273789,0.09457092819614711,0.010507880910683012,0.016637478108581436,0.0148861646234676,0.025977816695855225,0.06800934033858727,0.00642148277875073,0.0,0.03502626970227671,0.03210741389375365,0.01838879159369527,0.015469935785172213,0.7553998832457677,0.023642732049036778,0.020140105078809107,0.0070052539404553416,0.0,0.0049620548744892,0.024810274372446,0.0011675423234092236,0.0002918855808523059,0.0,0.0020431990659661413,0.002335084646818447,0.0035026269702276708
106,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.07547169811320754,0.0,0.009433962264150943,0.2358490566037736,0.02830188679245283,0.2169811320754717,0.0,0.1509433962264151,0.018867924528301886,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0009246417013407304,0.0,0.0,0.0,0.0,0.0,0.0036985668053629217,0.0036985668053629217,0.0,0.0004623208506703652,0.01155802126675913,0.0013869625520110957,0.0106333795654184,0.0,0.007397133610725843,0.0009246417013407304,0.0,0.0004623208506703652,0.0,0.0004623208506703652,0.0,0.0009246417013407304,0.0,0.0009246417013407304,0.0,0.0,0.0,0.0,0.004623208506703652,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0023584905660377358,0.0589622641509434,0.007075471698113208,0.054245283018867926,0.0,0.03773584905660377,0.0047169811320754715,0.0,0.0023584905660377358,0.0,0.0023584905660377358,0.0,0.0047169811320754715,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.02358490566037736,0.0,0.0
315,0.022222222222222223,0.03492063492063492,0.0,0.0031746031746031746,0.0,0.006349206349206349,0.0,0.009523809523809525,0.009523809523809525,0.0,0.006349206349206349,0.2571428571428571,0.0380952380952381,0.23174603174603176,0.0,0.19047619047619047,0.08253968253968254,0.0031746031746031746,0.0031746031746031746,0.0,0.006349206349206349,0.0,0.012698412698412698,0.0,0.015873015873015872,0.0,0.0,0.0,0.025396825396825397,0.0,0.025396825396825397,0.0,0.0008360205422190374,0.0013137465663442015,0.0,0.00011943150603129105,0.0,0.0002388630120625821,0.0,0.00035829451809387314,0.00035829451809387314,0.0,0.0002388630120625821,0.009673951988534575,0.0014331780723754925,0.008718499940284247,0.0,0.007165890361877463,0.0031052191568135675,0.00011943150603129105,0.00011943150603129105,0.0,0.0002388630120625821,0.0,0.0004777260241251642,0.0,0.0005971575301564553,0.0,0.0,0.0,0.0009554520482503284,0.0,0.0009554520482503284,0.0,0.004176610978520286,0.0065632458233890216,0.0,0.0005966587112171838,0.0,0.0011933174224343676,0.0,0.0017899761336515514,0.0017899761336515514,0.0,0.0011933174224343676,0.04832935560859188,0.007159904534606206,0.04355608591885442,0.0,0.03579952267303103,0.015513126491646777,0.0005966587112171838,0.0005966587112171838,0.0,0.0011933174224343676,0.0,0.002386634844868735,0.0,0.0029832935560859188,0.0,0.0,0.0,0.00477326968973747,0.0,0.00477326968973747,0.0
257,0.0,0.0311284046692607,0.0,0.011673151750972763,0.0,0.0038910505836575876,0.0,0.0311284046692607,0.0311284046692607,0.007782101167315175,0.011673151750972763,0.10116731517509728,0.5330739299610895,0.07782101167315175,0.0,0.09727626459143969,0.011673151750972763,0.0,0.019455252918287938,0.0,0.0,0.0,0.011673151750972763,0.0,0.011673151750972763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004008016032064128,0.0,0.001503006012024048,0.0,0.000501002004008016,0.0,0.004008016032064128,0.004008016032064128,0.001002004008016032,0.001503006012024048,0.013026052104208416,0.0686372745490982,0.01002004008016032,0.0,0.012525050100200401,0.001503006012024048,0.0,0.00250501002004008,0.0,0.0,0.0,0.001503006012024048,0.0,0.001503006012024048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021621621621621623,0.0,0.008108108108108109,0.0,0.002702702702702703,0.0,0.021621621621621623,0.021621621621621623,0.005405405405405406,0.008108108108108109,0.07027027027027027,0.37027027027027026,0.05405405405405406,0.0,0.06756756756756757,0.008108108108108109,0.0,0.013513513513513514,0.0,0.0,0.0,0.008108108108108109,0.0,0.008108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.00997506234413965,0.0,0.0024937655860349127,0.004987531172069825,0.0,0.0,0.029925187032418952,0.022443890274314215,0.02493765586034913,0.0,0.014962593516209476,0.04239401496259352,0.7182044887780549,0.05236907730673317,0.0,0.04488778054862843,0.004987531172069825,0.0,0.0024937655860349127,0.0,0.004987531172069825,0.0,0.004987531172069825,0.0,0.004987531172069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001081081081081081,0.0,0.0002702702702702703,0.0005405405405405405,0.0,0.0,0.003243243243243243,0.0024324324324324323,0.002702702702702703,0.0,0.0016216216216216215,0.0045945945945945945,0.07783783783783783,0.005675675675675676,0.0,0.004864864864864865,0.0005405405405405405,0.0,0.0002702702702702703,0.0,0.0005405405405405405,0.0,0.0005405405405405405,0.0,0.0005405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005633802816901409,0.0,0.0014084507042253522,0.0028169014084507044,0.0,0.0,0.016901408450704224,0.01267605633802817,0.014084507042253521,0.0,0.008450704225352112,0.023943661971830985,0.4056338028169014,0.029577464788732393,0.0,0.02535211267605634,0.0028169014084507044,0.0,0.0014084507042253522,0.0,0.0028169014084507044,0.0,0.0028169014084507044,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
